source,target
113085,255556
221722,863091
669724,136291
7081,11793
198779,280234
588798,244290
624389,772502
416949,491175
421563,30913
726847,209502
679563,579289
543594,1186057
259428,74224
708253,1019132
421246,1065376
132310,180006
225614,487112
4169,8732
22086,18404
177097,225124
40301,1628
148893,551194
59897,26209
300677,169707
44671,51521
793437,891093
882803,504306
460605,39238
1151584,1506572
347726,349107
66852,217706
382648,616464
282399,206286
543674,564119
506702,719869
568595,875653
369727,897975
133471,128044
850525,833170
112080,900096
682790,161980
248662,124702
570953,352720
242506,170136
604222,762225
405749,199024
353860,461615
207554,264237
621318,53140
73453,686050
570115,46427
212951,792941
544032,291516
1056069,387241
281208,204087
1146446,553320
445596,165123
161763,249344
135827,174021
297814,240320
53662,335309
555407,90103
522513,470707
25129,281570
59305,292768
6053,105863
99689,862913
1132427,727284
1133962,1117744
945852,447085
338202,149680
178721,8078
162141,102162
205900,655974
588323,292001
1028385,300007
97955,668799
106436,106857
378203,326987
804612,1103803
423503,269568
701140,198830
820547,1214705
411043,121921
37419,71723
474645,145001
263670,855433
528157,617313
244596,515543
1086172,464139
670772,111476
122981,530042
357363,778845
445693,368714
128600,48890
180758,293404
579881,222607
639986,267737
787670,456255
295303,551823
783099,778592
305785,381572
207494,626079
149960,361004
695554,246230
219849,96041
199804,74557
482823,285861
886568,116253
136281,314679
66137,245141
186043,257277
463171,459602
604095,158720
2468,59378
85636,771759
88159,461835
251545,799782
625085,334807
1117366,366381
273808,273866
414737,65866
339990,572643
559047,309546
218036,291827
863417,524942
72823,165592
660231,686840
305723,831188
1178568,1407480
74888,248418
160726,766336
588049,726879
491643,487107
826566,224314
1335302,1271946
297396,496409
303598,597789
934861,442302
192620,166379
115950,362739
1481742,1042481
155513,187017
408086,462884
296508,16756
8434,57688
443315,980684
817238,155496
165059,1027174
569859,150849
432835,31509
187197,52770
85790,246711
399674,271419
257277,419708
1375884,508161
124091,505301
963708,817524
257400,653773
110102,578986
675059,55078
737673,1118071
168967,26507
108150,318393
220327,182994
180706,798832
195072,129605
703245,64401
106307,148163
69917,187869
777861,746944
155269,680138
518044,667365
284181,178160
912613,500224
784746,719310
419577,560744
896650,123374
526664,537875
1276663,358727
367184,400660
262392,295502
372205,279512
123248,92402
499034,591631
4001,1334597
428345,1044249
148871,149292
1281157,364815
170746,710659
308917,18546
12192,33740
7504,162966
354811,867141
722514,1328063
202672,411536
1113017,612243
690327,813122
262228,288274
845952,536952
262598,185125
743606,116945
463903,56378
29896,387956
1338308,444139
243437,195003
871760,330978
459249,515155
127375,183769
574256,490981
1330185,1442824
232714,11839
27935,37486
413420,347019
1118406,931403
670381,124328
486311,1075417
117662,545436
460090,537342
314132,180959
140634,90186
300460,162787
769495,430196
282151,425449
462162,1099553
375988,472861
797634,1026733
134757,910159
527229,960013
142412,422470
1163845,43230
765417,988225
798932,328265
387743,482576
15187,50591
834021,498114
362295,588875
1215650,753178
806276,762926
116045,246617
598757,610376
613386,244582
296018,682562
1172409,432473
446225,442584
399869,287956
749892,1481279
166631,432570
315415,1203888
12519,36231
464394,84097
41788,533638
302375,1058738
286851,109120
483171,359853
97235,83359
998522,536515
666783,1216734
99419,99579
352479,49021
105335,225443
812786,521251
153830,49482
717704,414862
648493,56415
59261,270481
343239,642676
396957,759013
308425,924137
1081333,191151
12926,94086
43949,421459
60578,655646
305190,232709
149547,176825
1085287,193550
99298,1891
607654,125525
384767,432925
795036,82193
15974,15161
855882,756841
164448,62779
1030050,1029302
239995,534006
835964,57126
69503,134672
1008352,918167
1464424,834402
1202360,490125
226256,156801
378985,691970
414312,83590
272481,506632
815344,286841
314733,341263
1089609,1038821
702108,527465
490596,677006
449281,1545537
699794,942995
665679,1128231
356065,356106
161443,93185
772356,792832
424815,51657
64765,67445
182136,53706
374722,346327
544460,163661
541630,506101
481610,481330
410141,262676
4898,115424
466056,117554
20418,326066
1136073,508454
942925,381995
689517,415745
1081510,686050
268285,81767
192398,347939
445380,351435
138400,819972
484590,604186
536218,388303
497779,467878
777589,985670
53637,153472
913633,89421
131661,5867
713168,388058
110338,3991
634393,662198
874093,600989
858608,253596
170997,770691
640320,499513
1172118,320685
572195,73496
325766,189951
922041,619777
1002668,227442
266068,33931
388992,72348
685392,156372
796079,449399
298803,780253
1064549,1487780
147078,6474
819923,700019
621154,338774
423952,357453
897911,790623
820304,851654
324382,488308
212476,325677
936053,145163
228646,89751
267725,52483
83331,286825
117117,61230
593265,334431
263907,802853
318562,582279
114019,32258
125940,80579
112810,205912
7331,117547
486962,1072141
1216407,1216482
637198,663186
156161,350115
879288,879242
222267,223546
846760,357287
342447,385860
1013848,448858
200081,204863
667031,268804
211736,330698
918680,317480
96174,613757
541942,452094
514484,132987
684279,256319
767759,255589
322145,225801
89215,778397
159799,632253
458442,665121
38941,277627
382933,1297301
53583,191582
507346,258387
668867,1266625
1252314,333103
311184,533526
29935,405166
758238,628844
367260,314560
519599,157313
547523,1398108
911956,462031
630969,364048
153430,514918
563373,834776
555062,959597
206561,149022
274748,586404
52802,227016
24460,115244
319646,752201
638935,928050
1080159,436674
471686,888849
150840,151502
459397,935032
743624,568821
111793,38509
578951,799737
103201,102495
49692,49688
316005,637907
106991,656078
534878,473266
456789,392042
761733,834714
312762,625652
8942,190331
244779,127555
695376,779639
139323,226373
421723,732374
446503,1339894
308397,40414
707315,1146544
433242,433169
905614,75099
915508,437055
77342,753743
801276,1374825
39256,195453
190045,104724
356148,306753
629200,434527
143547,385523
604668,50461
7574,14582
295192,295080
311710,200123
554735,530536
268580,14645
629743,1130340
628634,745891
812551,484964
349256,114342
131979,338036
254028,540375
593676,296879
22793,25017
683245,1475722
533702,837364
318428,382678
574865,408020
239394,60605
51956,241420
102632,4393
163745,223174
256791,796365
125162,636520
493521,744208
470949,282509
492483,1117745
576230,48983
535147,1392549
664937,511825
902083,112985
986260,722410
1020,20000
668206,145986
495016,1126003
1305881,531691
454874,480463
820366,299711
827895,880893
459654,371809
318736,821597
826003,302118
20443,89010
466374,586561
47980,424283
66387,70549
1265666,959143
1363012,814321
2136,295548
397172,1014278
72683,244061
223751,64299
551315,233829
789653,351699
130493,93086
155095,520234
712246,134237
335286,877343
16764,19873
189204,190293
866377,775816
348024,312996
451559,171814
19278,19863
447374,490385
628188,351418
269199,934186
506685,271322
645223,668365
444988,595074
226799,86999
204581,265892
872079,351697
842232,861964
214113,420833
159473,397614
925323,505512
1019374,443523
425264,403893
98321,101332
865478,152068
82669,82891
1047013,255011
149877,290966
129923,471772
366275,366268
1123120,263419
893027,109737
731198,406449
725067,505069
432142,788389
433741,465709
1100136,210959
350939,92401
162268,109496
1147254,233595
507408,194975
870391,218496
171482,515020
856696,533583
51437,268988
733433,1103756
541042,1068292
54156,53834
679248,533881
443398,515546
37376,790543
921962,301306
243060,102597
179172,362891
452823,449741
1326566,1179093
236701,305468
702863,336562
185779,541796
31670,435312
845563,1290784
545934,212687
406514,119343
519207,239539
425476,196677
265468,223052
846107,846750
310985,449899
452973,234667
735136,215523
884730,715860
204963,140741
132253,131942
85673,355743
503722,585282
88827,589571
504559,127869
819512,247189
21751,283911
45538,397379
948451,384323
466771,840905
1077265,188387
794318,1095928
410125,104918
220864,126368
399465,1077987
123528,129523
554601,272354
66213,512889
730178,117299
693033,931436
1315941,202791
175148,271451
76613,43160
90023,127001
117860,914128
321956,966587
291528,343957
582970,1414814
691972,890696
376072,278142
247636,527889
323180,571359
4564,93746
166305,397168
39266,229108
95935,851448
682475,134680
162351,317926
78139,334747
97202,103118
50998,377443
426676,376096
469915,349180
82941,179020
383148,346312
883335,167627
803163,294670
10687,578063
246919,247465
133170,14508
711024,88630
189211,5935
1171112,1426519
102927,102923
431486,448909
1109914,446638
252829,52795
467187,1031714
490226,348994
498577,218290
66506,552801
1193432,819136
56746,72010
476384,35981
255431,159992
571279,282428
951793,423049
124017,369171
15750,20444
348492,155085
167623,471481
15846,2120
1114502,271666
205315,45100
85095,84966
315908,222082
279059,566439
95294,549946
1154759,1050693
389739,118461
124636,124309
1216652,921547
331990,332162
64489,890253
500943,267507
1294441,1003368
515115,590206
75120,264709
5935,134942
525025,84084
279117,266774
172698,604566
70617,240162
28599,28598
11927,7301
1393772,537983
995666,987461
48702,70632
396454,216989
558963,604735
640123,108121
1041883,606637
135639,712485
816574,282009
260809,367303
44628,88173
172885,513536
332614,111984
1164743,247952
609608,925621
126704,939874
115171,495687
146953,173648
488850,347343
631230,555590
11463,89719
53567,1033656
164707,770074
645460,753825
384350,281767
21095,45046
132307,132422
19623,7185
1087169,1050329
514328,514567
631642,418845
1287976,154186
508434,473098
1290320,375054
1073349,427134
65773,706100
1018851,680082
552625,629812
250105,1150314
3000,17395
53234,622570
1155147,1268603
812484,144027
218768,132356
323686,345271
578668,109412
323056,599379
58952,95110
1153906,776235
713278,290508
182021,467278
964183,617109
337715,298729
23702,28741
402629,69455
433210,109410
104727,104779
1349599,464285
428448,348253
115673,130822
24039,366527
602880,489418
786534,707831
223748,624993
299530,83883
33038,339270
698943,1266276
729419,798324
521126,202515
498577,969806
4467,872538
368607,347799
771793,366509
1054625,1556344
1364715,487737
155428,347415
688801,176305
681232,1367536
1288580,162416
1270440,1105644
285546,213329
175404,218216
185986,465981
157322,819342
297324,532407
17842,3818
81876,148812
336994,336993
723928,354168
140863,104208
355755,475653
96520,345397
262040,190013
47654,54569
23546,52478
250623,682499
1057088,176988
1022822,335064
526784,342993
214222,742041
312894,151394
87238,87157
422383,129755
188986,156408
23429,362239
1226873,305947
1348518,1219006
298103,124082
650210,63123
53127,123385
946736,909932
758845,860672
272893,222567
73415,25970
157416,8063
169783,432862
638233,279939
91783,450414
19259,7497
546413,501760
331463,494737
378274,233929
153939,297866
37614,9337
1152079,801748
1151327,626872
539947,1501935
1027868,157760
1000621,608270
900071,1520729
110213,50997
233449,306614
76,11091
415274,415593
247864,684396
67705,127839
610340,64513
1054597,628705
152566,153467
272938,535846
515888,79433
601521,313370
672925,1080158
354135,519752
348858,926686
272456,561930
184143,1070708
182253,640178
512123,526421
34032,460937
170416,170912
906644,693909
319125,63149
172738,384528
643144,613871
458054,670308
296777,228992
417740,710039
219572,646018
151637,700277
169741,338257
563085,75157
73841,297067
541901,617006
257705,403528
1197442,438282
443513,309420
12491,101539
709785,1026533
7098,237646
18153,2303
906770,128149
500181,883313
237930,1071799
74392,49445
327363,20311
103837,54345
675419,1001151
312332,981421
425424,593783
295427,957474
29576,13270
66969,295850
730099,289465
248618,1011196
365259,291555
460218,335499
186173,689252
625639,595550
88624,446813
211090,201019
326898,1103213
297629,113083
3335,14752
1011392,836167
870923,569964
11317,41809
172627,342640
528510,1037359
199474,1041736
839374,859125
603406,341363
1457737,1323682
305244,1226136
1163582,1163584
1053330,1259847
295569,20807
450984,490085
736326,761807
665528,665791
753696,686839
739933,960628
230563,274031
323953,107039
1129824,658308
786340,589577
228123,180405
617885,201881
119499,4544
40247,511824
71318,102956
440755,1027654
77177,829469
826520,893780
621768,192143
553819,516398
13776,601
102849,130417
163227,767574
126103,11961
1364,39789
69052,23690
310484,768694
282890,212935
76871,283447
556614,1293921
462879,462831
494029,559326
561758,862498
4300,1124081
340513,438486
788783,52295
9798,14784
1057054,524618
548849,845743
81918,75188
1091536,1218348
423819,106077
832952,626820
283857,446845
21334,42185
392883,211919
278534,163804
87631,300626
786510,224855
529673,807050
119648,215787
325226,108157
960311,554783
1452322,1140135
398241,395143
410736,1292053
604698,644830
289095,55122
925790,723712
13534,91908
222203,1130304
336126,1169620
68407,233900
1273320,815408
327031,492144
624349,110034
117860,517493
644548,377547
106749,882125
662758,1018989
609802,267230
1513146,581240
455672,34054
594665,457456
224809,258163
147995,315744
766858,321576
561922,289294
663170,559194
366096,332449
280688,628424
359732,56729
482532,891573
1235227,315187
787528,144891
1180242,524327
608419,1167590
506440,88771
1015702,680662
818263,473006
612154,597832
437247,38600
878499,963509
122405,313884
6150,89027
104262,739559
1294966,458918
2046,1790
200753,645189
1065772,1318391
504147,678638
423281,140762
57461,21017
1307400,1208873
19609,23757
1005038,460988
174349,228517
318569,899146
874521,874545
662738,468803
274262,798214
174434,623936
225166,383185
425169,624286
311702,293131
804993,805056
